# {"t_start": 1733579369.3844423, "env_id": "FetchPickAndPlace-v1"} 
r,l,t
-28.0,50,5149.245104
-34.0,50,5151.121377
-15.0,50,5152.997235
-16.0,50,5154.917447
-50.0,50,5156.834725
-50.0,50,5156.971754
-15.0,50,5157.098552
-7.0,50,5157.224761
-50.0,50,5157.357041
-40.0,50,5157.495127
-6.0,50,5157.634198
-37.0,50,5157.771863
-46.0,50,5157.915844
0.0,50,5158.040632
-50.0,50,5158.160919
-9.0,50,5160.042341
-41.0,50,5161.931029
-50.0,50,5163.823003
-48.0,50,5165.703793
-50.0,50,5167.568785
-42.0,50,5169.476432
-10.0,50,5171.343119
-50.0,50,5173.204751
0.0,50,5175.086568
-50.0,50,5176.966913
-8.0,50,5177.104322
-6.0,50,5177.241171
-8.0,50,5177.381787
-9.0,50,5177.50831
-49.0,50,5177.648942
-14.0,50,5177.777174
-50.0,50,5177.916312
-21.0,50,5178.049614
-16.0,50,5178.189951
-50.0,50,5178.315407
-38.0,50,5180.224918
-50.0,50,5182.091339
-22.0,50,5183.970809
-50.0,50,5185.831121
-18.0,50,5187.704642
-50.0,50,5189.620991
-50.0,50,5191.514091
-18.0,50,5193.399719
-50.0,50,5195.293143
-50.0,50,5197.190243
-8.0,50,5197.315975
-10.0,50,5197.466971
-50.0,50,5197.593862
-13.0,50,5197.722838
-7.0,50,5197.864613
-7.0,50,5197.995364
-39.0,50,5198.135787
-5.0,50,5198.274747
-46.0,50,5198.407412
-13.0,50,5198.560866
0.0,50,5200.43514
-35.0,50,5202.311238
-14.0,50,5204.19266
-50.0,50,5206.073838
-20.0,50,5207.964354
-50.0,50,5209.884548
-50.0,50,5211.778259
-47.0,50,5213.665195
-15.0,50,5215.546792
-14.0,50,5217.458209
-23.0,50,5217.596439
-11.0,50,5217.723144
-8.0,50,5217.855074
-50.0,50,5217.990155
-19.0,50,5218.126146
-50.0,50,5218.265916
-11.0,50,5218.402404
-50.0,50,5218.562933
-6.0,50,5218.692376
-15.0,50,5218.816111
-50.0,50,5220.696337
-50.0,50,5222.590697
-19.0,50,5224.502751
-34.0,50,5226.375353
-48.0,50,5228.24786
-12.0,50,5230.130934
-50.0,50,5232.016576
-50.0,50,5233.947659
-47.0,50,5235.816237
-50.0,50,5237.704083
-11.0,50,5237.849173
-50.0,50,5237.986582
-50.0,50,5238.13087
-8.0,50,5238.258406
-6.0,50,5238.390504
-20.0,50,5238.554573
-7.0,50,5238.698905
-6.0,50,5238.827382
-13.0,50,5238.963519
-40.0,50,5239.091719
-30.0,50,5240.971225
-50.0,50,5242.828619
0.0,50,5244.694135
-50.0,50,5246.541279
0.0,50,5248.422399
-50.0,50,5250.289798
-23.0,50,5252.185152
0.0,50,5254.067909
-50.0,50,5255.946222
-9.0,50,5257.846731
-9.0,50,5257.972929
-50.0,50,5258.109715
-50.0,50,5258.251135
-15.0,50,5258.384686
-46.0,50,5258.541356
-9.0,50,5258.679965
-9.0,50,5258.808365
-11.0,50,5258.937782
-23.0,50,5259.073686
-50.0,50,5259.189084
-13.0,50,5261.064869
-35.0,50,5262.934059
-50.0,50,5264.806603
-15.0,50,5266.683381
-24.0,50,5268.572282
-50.0,50,5270.463438
-50.0,50,5272.323977
-50.0,50,5274.215232
-21.0,50,5276.115733
-20.0,50,5278.023494
-33.0,50,5278.160516
-50.0,50,5278.297044
-21.0,50,5278.432878
-50.0,50,5278.599482
-50.0,50,5278.735686
-50.0,50,5278.873121
-50.0,50,5279.012447
-50.0,50,5279.143523
-50.0,50,5279.270536
-42.0,50,5279.392764
-21.0,50,5281.273584
-18.0,50,5283.152588
-40.0,50,5285.043417
-50.0,50,5286.927968
-50.0,50,5288.817753
-48.0,50,5290.698183
-50.0,50,5292.570581
-36.0,50,5294.524208
-50.0,50,5296.400443
-11.0,50,5298.310542
-50.0,50,5298.441705
-8.0,50,5298.59307
-11.0,50,5298.727648
-11.0,50,5298.8554
-7.0,50,5298.988623
-8.0,50,5299.125062
-10.0,50,5299.252019
-50.0,50,5299.377845
-13.0,50,5299.522099
-50.0,50,5299.649681
-47.0,50,5301.533032
-50.0,50,5303.418391
-50.0,50,5305.280054
-45.0,50,5307.152151
-19.0,50,5309.056679
-50.0,50,5310.932251
-37.0,50,5312.79635
-50.0,50,5314.675857
-9.0,50,5316.565901
-4.0,50,5318.440864
-34.0,50,5318.606797
-50.0,50,5318.74122
-8.0,50,5318.868474
-50.0,50,5319.005886
-43.0,50,5319.14063
-50.0,50,5319.277807
-50.0,50,5319.404287
-5.0,50,5319.531965
-9.0,50,5319.660135
-50.0,50,5319.782999
-50.0,50,5321.648004
0.0,50,5323.504447
-8.0,50,5325.370082
-35.0,50,5327.234128
-10.0,50,5329.129992
-50.0,50,5330.993388
-25.0,50,5332.880651
-15.0,50,5334.769186
-50.0,50,5336.659337
-15.0,50,5338.584634
0.0,50,5338.707562
-8.0,50,5338.847683
-26.0,50,5338.975679
-6.0,50,5339.10309
-8.0,50,5339.247139
-10.0,50,5339.382661
-15.0,50,5339.516179
-7.0,50,5339.661864
-50.0,50,5339.790411
-50.0,50,5339.910999
-49.0,50,5341.785648
-13.0,50,5343.676381
-24.0,50,5345.553157
-22.0,50,5347.430141
-50.0,50,5349.326236
-42.0,50,5351.205889
-50.0,50,5353.089421
-49.0,50,5355.045629
-24.0,50,5356.932988
-6.0,50,5358.874983
-8.0,50,5359.007108
-3.0,50,5359.135547
-45.0,50,5359.264416
-23.0,50,5359.399225
-4.0,50,5359.541746
-8.0,50,5359.680357
-8.0,50,5359.816711
-50.0,50,5359.956874
-7.0,50,5360.086121
-50.0,50,5360.204707
-50.0,50,5362.076816
-16.0,50,5363.969753
-27.0,50,5365.849068
-27.0,50,5367.731098
-44.0,50,5369.633759
-32.0,50,5371.505424
-50.0,50,5373.380412
-50.0,50,5375.267998
-5.0,50,5377.144497
-7.0,50,5379.061466
-6.0,50,5379.188821
-39.0,50,5379.323665
-9.0,50,5379.450769
-50.0,50,5379.593405
-14.0,50,5379.723
-50.0,50,5379.870995
-17.0,50,5380.019145
-6.0,50,5380.152486
-50.0,50,5380.294325
-36.0,50,5380.413343
-50.0,50,5382.284002
-49.0,50,5384.153952
-50.0,50,5386.024959
-50.0,50,5387.883017
-13.0,50,5389.785652
-16.0,50,5391.65761
-50.0,50,5393.526175
-50.0,50,5395.412539
-50.0,50,5397.291301
-8.0,50,5399.249437
-15.0,50,5399.389748
-9.0,50,5399.519568
-11.0,50,5399.65115
-50.0,50,5399.783764
-50.0,50,5399.910621
-8.0,50,5400.045534
-50.0,50,5400.171561
-50.0,50,5400.298898
-6.0,50,5400.429278
-50.0,50,5400.56067
-32.0,50,5402.423793
-50.0,50,5404.290843
0.0,50,5406.161069
-50.0,50,5408.034879
-50.0,50,5409.932822
-21.0,50,5411.799067
-50.0,50,5413.739813
-44.0,50,5415.614759
-12.0,50,5417.489966
-10.0,50,5419.410589
-8.0,50,5419.54714
-16.0,50,5419.68801
-50.0,50,5419.813582
-9.0,50,5419.945226
-9.0,50,5420.084671
-13.0,50,5420.223426
-3.0,50,5420.350907
-10.0,50,5420.481025
-5.0,50,5420.612285
0.0,50,5420.783939
-29.0,50,5422.666769
-21.0,50,5424.52717
-35.0,50,5426.401245
-49.0,50,5428.293068
-39.0,50,5430.2023
-11.0,50,5432.084916
-18.0,50,5433.961036
-50.0,50,5435.849683
-50.0,50,5437.719015
-22.0,50,5439.657434
-50.0,50,5439.796156
-10.0,50,5439.930992
-13.0,50,5440.061908
-6.0,50,5440.193099
-8.0,50,5440.325826
-9.0,50,5440.464042
-9.0,50,5440.597144
-10.0,50,5440.740698
-10.0,50,5440.880191
-50.0,50,5440.999656
-38.0,50,5442.864536
-50.0,50,5444.733209
0.0,50,5446.60373
-43.0,50,5448.475284
-50.0,50,5450.369945
-50.0,50,5452.241588
-50.0,50,5454.126742
-23.0,50,5456.007806
-50.0,50,5457.881382
-11.0,50,5459.791657
-50.0,50,5459.930382
-9.0,50,5460.064639
-42.0,50,5460.201174
-50.0,50,5460.337475
-50.0,50,5460.461309
-3.0,50,5460.602385
-11.0,50,5460.7275
-12.0,50,5460.863753
-6.0,50,5460.988818
-39.0,50,5461.106982
-50.0,50,5462.979986
-50.0,50,5464.84648
-50.0,50,5466.708943
-47.0,50,5468.589698
-14.0,50,5470.443984
-50.0,50,5472.300195
-13.0,50,5474.240986
-5.0,50,5476.095768
-14.0,50,5477.94651
0.0,50,5479.859925
-50.0,50,5479.986295
-50.0,50,5480.114869
-50.0,50,5480.251008
-8.0,50,5480.39128
-42.0,50,5480.533911
-9.0,50,5480.665342
-7.0,50,5480.797925
-50.0,50,5480.937556
-6.0,50,5481.074882
-50.0,50,5481.191645
-46.0,50,5483.062192
-20.0,50,5484.932683
-50.0,50,5486.781085
-50.0,50,5488.685795
-37.0,50,5490.551872
-50.0,50,5492.422004
-32.0,50,5494.315709
-18.0,50,5496.195244
-50.0,50,5498.069527
-50.0,50,5499.984151
-15.0,50,5500.12073
-50.0,50,5500.264243
-11.0,50,5500.392195
-8.0,50,5500.525771
-9.0,50,5500.666539
-6.0,50,5500.794876
-50.0,50,5500.925234
-11.0,50,5501.055617
-7.0,50,5501.206965
-50.0,50,5501.32751
-36.0,50,5503.205675
-46.0,50,5505.07969
-16.0,50,5506.954197
-33.0,50,5508.852066
-16.0,50,5510.749104
-14.0,50,5512.637704
-50.0,50,5514.521656
-22.0,50,5516.424732
-38.0,50,5518.305719
-50.0,50,5520.227947
-7.0,50,5520.356326
-50.0,50,5520.482924
-50.0,50,5520.623367
-9.0,50,5520.753604
-8.0,50,5520.891709
-8.0,50,5521.019516
-9.0,50,5521.156739
-4.0,50,5521.288888
-12.0,50,5521.420861
-18.0,50,5521.540834
-50.0,50,5523.422698
-8.0,50,5525.305238
-50.0,50,5527.184009
0.0,50,5529.084259
-45.0,50,5530.955226
-49.0,50,5532.816501
-24.0,50,5534.75513
-49.0,50,5536.633825
-50.0,50,5538.494297
-7.0,50,5540.405474
-50.0,50,5540.54337
-15.0,50,5540.685533
-50.0,50,5540.822657
-17.0,50,5540.956881
-5.0,50,5541.099303
-8.0,50,5541.228863
-33.0,50,5541.362197
-50.0,50,5541.49624
-50.0,50,5541.641725
-22.0,50,5541.760711
-8.0,50,5543.613379
-50.0,50,5545.490543
-22.0,50,5547.359106
-10.0,50,5549.258138
-6.0,50,5551.138462
-50.0,50,5553.002188
-50.0,50,5554.885333
-50.0,50,5556.753979
-25.0,50,5558.650949
-3.0,50,5560.530584
-11.0,50,5560.663583
-39.0,50,5560.804146
-50.0,50,5560.93829
-50.0,50,5561.07143
-6.0,50,5561.202857
-8.0,50,5561.336712
-9.0,50,5561.469803
-50.0,50,5561.599359
-50.0,50,5561.738326
-50.0,50,5561.859555
-50.0,50,5563.724725
-16.0,50,5565.607286
-50.0,50,5567.487586
-50.0,50,5569.402035
-17.0,50,5571.285644
-29.0,50,5573.16562
-50.0,50,5575.045729
-50.0,50,5576.91656
-19.0,50,5578.82258
-8.0,50,5580.733468
-9.0,50,5580.871053
-50.0,50,5581.013608
-12.0,50,5581.143082
-50.0,50,5581.279102
-15.0,50,5581.406983
-50.0,50,5581.538006
-50.0,50,5581.676297
-10.0,50,5581.831043
-22.0,50,5581.969703
-50.0,50,5582.093044
-29.0,50,5583.977041
-50.0,50,5585.85316
-50.0,50,5587.729274
-10.0,50,5589.626097
-14.0,50,5591.494055
-17.0,50,5593.429062
-13.0,50,5595.298719
-37.0,50,5597.164888
-22.0,50,5599.064745
0.0,50,5600.963986
-13.0,50,5601.098732
-7.0,50,5601.231609
-18.0,50,5601.366426
-50.0,50,5601.509301
-6.0,50,5601.649323
-5.0,50,5601.78691
-5.0,50,5601.923568
-10.0,50,5602.068287
-50.0,50,5602.20836
-38.0,50,5602.335232
-18.0,50,5604.213351
-21.0,50,5606.091543
-18.0,50,5607.988506
-50.0,50,5609.886988
-50.0,50,5611.750746
-33.0,50,5613.635595
-31.0,50,5615.507685
-30.0,50,5617.383613
-35.0,50,5619.277635
-11.0,50,5621.17991
-9.0,50,5621.318
-50.0,50,5621.459449
-50.0,50,5621.59866
-15.0,50,5621.735591
-7.0,50,5621.871045
-50.0,50,5621.998791
-10.0,50,5622.128049
0.0,50,5622.251354
0.0,50,5622.375823
0.0,50,5622.495115
-50.0,50,5624.363884
-21.0,50,5626.248997
-13.0,50,5628.126078
-50.0,50,5630.045461
0.0,50,5631.918785
-50.0,50,5633.806091
-50.0,50,5635.762949
-50.0,50,5637.676458
-50.0,50,5639.566661
-7.0,50,5641.454417
-9.0,50,5641.594218
-5.0,50,5641.746304
0.0,50,5641.879084
-11.0,50,5642.008495
-50.0,50,5642.148267
-50.0,50,5642.283444
-8.0,50,5642.412547
-50.0,50,5642.551654
-50.0,50,5642.695945
-50.0,50,5642.818063
0.0,50,5644.680681
-21.0,50,5646.559152
-16.0,50,5648.426499
0.0,50,5650.30325
-46.0,50,5652.168332
-48.0,50,5654.147024
-50.0,50,5656.047683
-11.0,50,5657.924191
-21.0,50,5659.828758
-9.0,50,5661.72543
-50.0,50,5661.862643
-15.0,50,5661.992402
-50.0,50,5662.142425
-20.0,50,5662.278406
0.0,50,5662.40556
-50.0,50,5662.541844
-50.0,50,5662.667167
-15.0,50,5662.802665
-8.0,50,5662.93847
0.0,50,5663.060148
-50.0,50,5664.952328
-50.0,50,5666.815619
-38.0,50,5668.736713
-50.0,50,5670.600021
0.0,50,5672.468321
-10.0,50,5674.352057
-41.0,50,5676.241533
-12.0,50,5678.12898
-50.0,50,5680.039541
-50.0,50,5681.947079
-14.0,50,5682.094221
-8.0,50,5682.24323
-9.0,50,5682.379478
-12.0,50,5682.510267
-50.0,50,5682.658746
-50.0,50,5682.794326
-11.0,50,5682.923543
-50.0,50,5683.059877
-13.0,50,5683.188989
-20.0,50,5683.312588
-7.0,50,5685.187282
-50.0,50,5687.068294
-50.0,50,5688.998469
-32.0,50,5690.884488
-28.0,50,5692.758227
-8.0,50,5694.633013
-8.0,50,5696.494894
-50.0,50,5698.393144
-50.0,50,5700.258755
-47.0,50,5702.159623
-50.0,50,5702.299867
-50.0,50,5702.435999
-50.0,50,5702.577753
-50.0,50,5702.705862
-50.0,50,5702.846452
-12.0,50,5702.975467
-50.0,50,5703.115385
-13.0,50,5703.251605
-50.0,50,5703.387899
-16.0,50,5703.514161
-50.0,50,5705.395265
-14.0,50,5707.297194
-46.0,50,5709.203918
-19.0,50,5711.081213
-20.0,50,5712.960387
-10.0,50,5714.832727
-8.0,50,5716.699201
-49.0,50,5718.606926
-50.0,50,5720.476993
-50.0,50,5722.437406
-13.0,50,5722.57833
-8.0,50,5722.715819
-13.0,50,5722.852747
-50.0,50,5722.99195
-20.0,50,5723.122354
-7.0,50,5723.253767
-13.0,50,5723.384859
-5.0,50,5723.510509
-11.0,50,5723.641875
-50.0,50,5723.764022
-19.0,50,5725.623002
-23.0,50,5727.480019
-50.0,50,5729.378352
-50.0,50,5731.26108
-50.0,50,5733.145521
-22.0,50,5735.034894
-50.0,50,5736.931907
-50.0,50,5738.844167
-50.0,50,5740.724248
-50.0,50,5742.636552
-50.0,50,5742.773995
-50.0,50,5742.908582
-11.0,50,5743.034286
-50.0,50,5743.171121
-8.0,50,5743.301542
-50.0,50,5743.435963
-50.0,50,5743.579791
-50.0,50,5743.716133
-11.0,50,5743.849063
-40.0,50,5743.977479
-18.0,50,5745.849677
-13.0,50,5747.723997
-50.0,50,5749.634665
-7.0,50,5751.511285
-19.0,50,5753.378731
-21.0,50,5755.260483
-30.0,50,5757.147124
-8.0,50,5759.040906
-25.0,50,5760.912758
-14.0,50,5762.813848
-12.0,50,5762.941622
-8.0,50,5763.070322
-7.0,50,5763.200417
-50.0,50,5763.339616
-50.0,50,5763.477557
-22.0,50,5763.625212
-10.0,50,5763.761532
-6.0,50,5763.891878
-8.0,50,5764.028795
-48.0,50,5764.146904
-50.0,50,5766.035196
0.0,50,5767.923268
-50.0,50,5769.82995
-43.0,50,5771.720871
-26.0,50,5773.595328
-25.0,50,5775.480453
-13.0,50,5777.353557
-50.0,50,5779.242416
-19.0,50,5781.119483
-50.0,50,5783.022912
-20.0,50,5783.163649
-46.0,50,5783.302541
-8.0,50,5783.457943
-9.0,50,5783.595138
-50.0,50,5783.730624
-7.0,50,5783.860412
-8.0,50,5783.987618
-50.0,50,5784.1194
-9.0,50,5784.271333
-50.0,50,5784.395854
-49.0,50,5786.331128
-27.0,50,5788.212365
-15.0,50,5790.103641
-25.0,50,5791.992588
-11.0,50,5793.879628
-27.0,50,5795.766315
-9.0,50,5797.649736
-22.0,50,5799.558008
-50.0,50,5801.442079
-50.0,50,5803.349359
-50.0,50,5803.486414
-8.0,50,5803.616851
-50.0,50,5803.750357
-8.0,50,5803.878479
-6.0,50,5804.016673
-11.0,50,5804.146181
-4.0,50,5804.273485
-9.0,50,5804.411718
-50.0,50,5804.551338
-37.0,50,5804.675452
-50.0,50,5806.539407
-32.0,50,5808.412666
-16.0,50,5810.300224
-50.0,50,5812.164679
-50.0,50,5814.042058
-11.0,50,5815.935165
-46.0,50,5817.814395
-50.0,50,5819.724455
-31.0,50,5821.600499
-12.0,50,5823.516721
-9.0,50,5823.649237
-10.0,50,5823.780853
0.0,50,5823.904456
-8.0,50,5824.035794
-12.0,50,5824.165496
-4.0,50,5824.302694
-12.0,50,5824.434186
-50.0,50,5824.573006
-50.0,50,5824.718516
-22.0,50,5824.842176
-37.0,50,5826.720383
0.0,50,5828.614518
0.0,50,5830.488991
-33.0,50,5832.367163
-50.0,50,5834.239274
-50.0,50,5836.120562
-17.0,50,5837.985954
-25.0,50,5839.893204
-50.0,50,5841.758728
-10.0,50,5843.655589
-11.0,50,5843.789472
-3.0,50,5843.917182
-5.0,50,5844.04648
-17.0,50,5844.179644
-10.0,50,5844.317643
-50.0,50,5844.448035
-16.0,50,5844.586051
-7.0,50,5844.723631
-12.0,50,5844.862375
-50.0,50,5844.985075
-50.0,50,5846.921327
-22.0,50,5848.822398
-7.0,50,5850.705133
-50.0,50,5852.583988
-15.0,50,5854.465875
-9.0,50,5856.348405
-18.0,50,5858.223987
-8.0,50,5860.14047
-50.0,50,5862.016437
-11.0,50,5863.910062
-11.0,50,5864.052237
-50.0,50,5864.195051
-50.0,50,5864.324772
-9.0,50,5864.461816
-16.0,50,5864.601057
-12.0,50,5864.729711
-50.0,50,5864.856327
-5.0,50,5864.985852
-7.0,50,5865.114176
-32.0,50,5865.234847
-20.0,50,5867.107384
0.0,50,5868.993878
0.0,50,5870.968775
-26.0,50,5874.055402
-44.0,50,5876.068113
0.0,50,5878.533545
-27.0,50,5880.786149
-39.0,50,5882.688715
-50.0,50,5884.56467
-14.0,50,5886.469148
-50.0,50,5886.606889
-3.0,50,5886.734855
-8.0,50,5886.870306
-8.0,50,5887.001915
-50.0,50,5887.139277
-44.0,50,5887.271221
-50.0,50,5887.415854
-22.0,50,5887.554158
-15.0,50,5887.69283
-26.0,50,5887.816723
0.0,50,5889.72939
-28.0,50,5891.624908
-50.0,50,5893.515044
-27.0,50,5895.405525
-36.0,50,5897.289579
-50.0,50,5899.204201
-44.0,50,5901.091527
-50.0,50,5902.970944
-32.0,50,5904.885852
-50.0,50,5906.872947
-50.0,50,5907.013596
-50.0,50,5907.154307
-7.0,50,5907.290965
-50.0,50,5907.415933
-50.0,50,5907.546703
-7.0,50,5907.676075
-20.0,50,5907.805637
-13.0,50,5907.960626
-18.0,50,5908.108433
-7.0,50,5908.229472
-50.0,50,5910.12323
-21.0,50,5912.027388
-18.0,50,5913.892946
-34.0,50,5915.766548
-20.0,50,5917.635478
-37.0,50,5919.543951
-12.0,50,5921.425045
-50.0,50,5923.311517
-47.0,50,5925.198463
-50.0,50,5927.131963
-12.0,50,5927.26804
-50.0,50,5927.403946
-5.0,50,5927.535421
-9.0,50,5927.675187
-50.0,50,5927.81109
-9.0,50,5927.939526
-50.0,50,5928.07321
-50.0,50,5928.213202
-50.0,50,5928.340035
-42.0,50,5928.454633
-50.0,50,5930.351758
-47.0,50,5932.233568
-11.0,50,5934.118174
-46.0,50,5936.006365
-19.0,50,5937.888778
-32.0,50,5939.796448
-50.0,50,5941.676661
-50.0,50,5943.552147
-50.0,50,5945.429082
-6.0,50,5947.327843
0.0,50,5947.451516
-11.0,50,5947.580664
-50.0,50,5947.713047
-9.0,50,5947.846452
-50.0,50,5947.983373
-17.0,50,5948.121528
-50.0,50,5948.274399
-50.0,50,5948.4175
-4.0,50,5948.567837
-15.0,50,5948.689957
-15.0,50,5950.57286
-16.0,50,5952.45888
-30.0,50,5954.355022
-50.0,50,5956.248915
-11.0,50,5958.13541
-50.0,50,5960.052306
-11.0,50,5961.940643
-50.0,50,5963.835013
-43.0,50,5965.723824
-10.0,50,5967.720134
-50.0,50,5967.863734
-19.0,50,5968.004604
-27.0,50,5968.144394
-7.0,50,5968.273419
-10.0,50,5968.403158
-8.0,50,5968.551507
-50.0,50,5968.689775
-13.0,50,5968.822938
-50.0,50,5968.962837
-27.0,50,5969.086183
-21.0,50,5970.961231
0.0,50,5972.858318
-38.0,50,5974.735924
-50.0,50,5976.608048
-11.0,50,5978.484157
0.0,50,5980.352627
-20.0,50,5982.223961
-25.0,50,5984.105604
-16.0,50,5985.989641
-8.0,50,5987.902856
-7.0,50,5988.039516
-7.0,50,5988.172172
-50.0,50,5988.3231
-6.0,50,5988.453605
-50.0,50,5988.614213
-14.0,50,5988.750899
-50.0,50,5988.896808
-8.0,50,5989.026581
-7.0,50,5989.18
-41.0,50,5989.31254
-35.0,50,5991.210801
-50.0,50,5993.10151
-50.0,50,5995.002086
-19.0,50,5996.907225
-17.0,50,5998.838066
-38.0,50,6000.71825
-8.0,50,6002.600992
-15.0,50,6004.488251
0.0,50,6006.363642
-11.0,50,6008.265895
-50.0,50,6008.40448
-8.0,50,6008.590834
-8.0,50,6008.73309
-50.0,50,6008.871916
-15.0,50,6009.020471
-6.0,50,6009.145088
-16.0,50,6009.284812
0.0,50,6009.410792
-23.0,50,6009.546934
-30.0,50,6009.673016
-12.0,50,6011.542635
-15.0,50,6013.406417
0.0,50,6015.281901
-44.0,50,6017.158029
-50.0,50,6019.076489
-27.0,50,6020.970203
-35.0,50,6022.84686
-38.0,50,6024.73064
-26.0,50,6026.691296
-7.0,50,6028.64946
-50.0,50,6028.788718
-50.0,50,6028.93189
-29.0,50,6029.067639
-24.0,50,6029.207371
-7.0,50,6029.347023
-9.0,50,6029.478879
-50.0,50,6029.614933
-8.0,50,6029.758772
-12.0,50,6029.896247
-50.0,50,6030.022073
-50.0,50,6031.909325
-50.0,50,6033.798094
-21.0,50,6035.677607
-29.0,50,6037.563323
-37.0,50,6039.488929
-40.0,50,6041.376868
-50.0,50,6043.248575
-50.0,50,6045.122672
-8.0,50,6047.0062
-12.0,50,6048.941303
0.0,50,6049.065725
-7.0,50,6049.207635
-50.0,50,6049.344445
-19.0,50,6049.480492
-11.0,50,6049.625095
-7.0,50,6049.76287
-9.0,50,6049.907209
-13.0,50,6050.053311
-23.0,50,6050.179931
0.0,50,6050.297002
-24.0,50,6052.168063
-24.0,50,6054.042208
-50.0,50,6055.936743
-50.0,50,6057.840647
-40.0,50,6059.75183
-11.0,50,6061.628838
0.0,50,6063.507001
-13.0,50,6065.824079
-18.0,50,6067.715841
-9.0,50,6069.640795
-12.0,50,6069.772482
-50.0,50,6069.913009
-10.0,50,6070.054446
-12.0,50,6070.192585
-50.0,50,6070.340527
-50.0,50,6070.472491
-10.0,50,6070.606645
-8.0,50,6070.744889
-6.0,50,6070.875889
-50.0,50,6070.990015
-50.0,50,6072.875518
-24.0,50,6074.760461
-39.0,50,6076.636117
-37.0,50,6078.539932
-39.0,50,6080.423723
-15.0,50,6082.306324
-50.0,50,6084.176893
0.0,50,6086.042879
-25.0,50,6087.987231
-50.0,50,6089.96287
-7.0,50,6090.094738
-10.0,50,6090.219996
0.0,50,6090.344284
-7.0,50,6090.477156
-19.0,50,6090.615009
-50.0,50,6090.757668
-50.0,50,6090.898107
-23.0,50,6091.037946
-13.0,50,6091.176072
-50.0,50,6091.296268
-7.0,50,6093.213027
-50.0,50,6095.091511
-48.0,50,6096.983603
-14.0,50,6098.896919
-16.0,50,6100.779353
-32.0,50,6102.676722
-9.0,50,6104.567766
-18.0,50,6106.454436
-31.0,50,6108.34698
-8.0,50,6110.305157
-9.0,50,6110.445651
-9.0,50,6110.586355
-9.0,50,6110.717223
-50.0,50,6110.858966
-9.0,50,6110.990027
-4.0,50,6111.115584
-50.0,50,6111.259247
-8.0,50,6111.389188
-11.0,50,6111.51595
-50.0,50,6111.642461
0.0,50,6113.550851
-50.0,50,6115.44781
-50.0,50,6117.347617
-50.0,50,6119.238446
-18.0,50,6121.113569
-50.0,50,6122.990205
-50.0,50,6124.870785
-50.0,50,6126.740645
-31.0,50,6128.645922
-50.0,50,6130.540917
-6.0,50,6130.684613
-50.0,50,6130.832865
-50.0,50,6130.979229
-5.0,50,6131.118507
-6.0,50,6131.245539
-16.0,50,6131.382734
-50.0,50,6131.523232
-7.0,50,6131.649421
-8.0,50,6131.783173
-17.0,50,6131.899812
-41.0,50,6133.793643
-50.0,50,6135.687083
-39.0,50,6137.5808
-29.0,50,6139.501986
-14.0,50,6141.4003
-36.0,50,6143.281946
-12.0,50,6145.174654
-36.0,50,6147.144131
-50.0,50,6149.066013
-10.0,50,6150.975993
-7.0,50,6151.11374
-50.0,50,6151.250692
-15.0,50,6151.389691
-10.0,50,6151.520771
-17.0,50,6151.661294
-9.0,50,6151.803437
-7.0,50,6151.93415
-50.0,50,6152.073028
-17.0,50,6152.209708
-30.0,50,6152.33869
-12.0,50,6154.223785
-33.0,50,6156.10511
-50.0,50,6157.972831
-20.0,50,6159.864573
-50.0,50,6161.763192
-50.0,50,6163.846771
-50.0,50,6165.75027
-8.0,50,6167.631189
-50.0,50,6169.526891
-50.0,50,6171.441631
-8.0,50,6171.571394
0.0,50,6171.70118
-50.0,50,6171.836892
-14.0,50,6171.976296
-8.0,50,6172.116423
-25.0,50,6172.253242
-11.0,50,6172.391569
0.0,50,6172.528219
-9.0,50,6172.656472
-50.0,50,6172.776081
-4.0,50,6174.702238
-50.0,50,6176.676997
-50.0,50,6178.585897
-50.0,50,6180.471308
-39.0,50,6182.364403
-35.0,50,6184.253518
-35.0,50,6186.145476
-50.0,50,6188.054012
-50.0,50,6189.961621
-5.0,50,6191.892423
-5.0,50,6192.021794
-12.0,50,6192.156793
-14.0,50,6192.297591
-10.0,50,6192.434372
-50.0,50,6192.569296
-19.0,50,6192.711747
-6.0,50,6192.842338
-38.0,50,6192.97998
-17.0,50,6193.117353
-41.0,50,6193.247556
-12.0,50,6195.107361
-47.0,50,6196.981169
-50.0,50,6198.619223
0.0,50,6199.869635
-50.0,50,6201.136131
-27.0,50,6202.366417
-20.0,50,6203.598562
-49.0,50,6204.826426
-50.0,50,6206.142352
-7.0,50,6207.572989
-15.0,50,6207.671931
-17.0,50,6207.773782
-12.0,50,6207.878479
-8.0,50,6207.971226
-11.0,50,6208.062568
-7.0,50,6208.152713
0.0,50,6208.24543
-24.0,50,6208.35442
-15.0,50,6208.468712
-7.0,50,6208.569648
-48.0,50,6209.825548
-4.0,50,6211.092744
-14.0,50,6212.406907
-13.0,50,6213.63159
-50.0,50,6214.863932
-14.0,50,6216.102334
-15.0,50,6217.339592
-50.0,50,6218.59098
-12.0,50,6219.822696
-13.0,50,6221.081515
-50.0,50,6221.174079
0.0,50,6221.25883
-5.0,50,6221.361777
-7.0,50,6221.460535
-6.0,50,6221.550883
-5.0,50,6221.644883
-14.0,50,6221.737794
-25.0,50,6221.831525
0.0,50,6221.916842
-50.0,50,6221.999624
-50.0,50,6223.234599
-50.0,50,6224.476415
