epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
278,0.8414767,0.120335184,0.203398,0.12020911,2790.0,-6.025105,0.8,2790.0,0.2
279,0.8414666,0.120422125,0.20340534,0.12026627,2800.0,-19.61866,0.3,2800.0,0.3
280,0.84148717,0.12035171,0.20343599,0.1204076,2810.0,-14.808255,0.4,2810.0,0.6
281,0.8414955,0.12039512,0.20344552,0.120331705,2820.0,-19.4202,0.5,2820.0,0.5
282,0.841482,0.120425455,0.2034333,0.12041934,2830.0,-14.028798,0.5,2830.0,0.4
283,0.84148127,0.120417535,0.20342562,0.12050037,2840.0,-21.089209,0.5,2840.0,0.2
284,0.8415268,0.120580405,0.20344391,0.12050418,2850.0,-13.189798,0.6,2850.0,0.2
285,0.84156257,0.12051181,0.20346616,0.12048586,2860.0,-7.776118,0.7,2860.0,0.3
286,0.84158486,0.1204538,0.20345215,0.12048463,2870.0,-5.375513,0.7,2870.0,0.4
287,0.8415685,0.12037552,0.20346707,0.12048192,2880.0,-11.741207,0.6,2880.0,0.5
288,0.8415907,0.12032544,0.20348291,0.12046244,2890.0,-22.926064,0.4,2890.0,0.5
289,0.84161043,0.120283484,0.20346995,0.120564796,2900.0,-19.957462,0.5,2900.0,0.3
290,0.84152204,0.12047356,0.20344277,0.12070795,2910.0,-21.553518,0.4,2910.0,0.2
291,0.8414063,0.12055531,0.20341395,0.12080656,2920.0,-22.111008,0.4,2920.0,0.7
292,0.8414078,0.120547175,0.2034082,0.12082293,2930.0,-14.857302,0.4,2930.0,0.4
293,0.8414189,0.12050015,0.20340365,0.120865315,2940.0,-13.958737,0.5,2940.0,0.2
294,0.8413659,0.1205586,0.20338985,0.12093926,2950.0,-11.233221,0.7,2950.0,0.3
295,0.8413844,0.120661624,0.20340028,0.12104422,2960.0,-9.536713,0.6,2960.0,0.2
296,0.8414183,0.12069254,0.20339413,0.121053055,2970.0,-13.368193,0.6,2970.0,0.3
297,0.84143895,0.120663546,0.20341028,0.12112798,2980.0,-12.554785,0.6,2980.0,0.4
298,0.84139466,0.12077732,0.20338856,0.12114617,2990.0,-25.142023,0.3,2990.0,0.3
299,0.84139013,0.12091449,0.20339957,0.121380955,3000.0,-17.765583,0.5,3000.0,0.4
300,0.8414194,0.12085223,0.20340887,0.12129512,3010.0,-12.356694,0.6,3010.0,0.5
301,0.8414235,0.12099788,0.20340572,0.12137317,3020.0,-12.64063,0.5,3020.0,0.3
302,0.84141016,0.12093689,0.20341307,0.1213994,3030.0,-16.349958,0.6,3030.0,0.5
303,0.84147024,0.12088555,0.20341259,0.12139041,3040.0,-11.954761,0.7,3040.0,0.6
304,0.8415044,0.12088573,0.20340788,0.121383116,3050.0,-17.40427,0.6,3050.0,0.4
305,0.8415415,0.120836265,0.20340176,0.12141074,3060.0,-9.841203,0.4,3060.0,0.5
306,0.8415275,0.12081661,0.20340674,0.121534854,3070.0,-15.76969,0.6,3070.0,0.3
307,0.8414643,0.12091828,0.2034092,0.12162658,3080.0,-13.184245,0.6,3080.0,0.5
308,0.8414816,0.12096218,0.20342337,0.12172443,3090.0,-19.417475,0.5,3090.0,0.4
309,0.8415051,0.12093166,0.20345408,0.1217966,3100.0,-12.290451,0.7,3100.0,0.4
310,0.8414863,0.12085969,0.20344478,0.12184399,3110.0,-13.637265,0.6,3110.0,0.5
311,0.84148455,0.12087063,0.20344134,0.121792175,3120.0,-14.311864,0.7,3120.0,0.5
312,0.8414876,0.120848596,0.20342787,0.12187144,3130.0,-21.074972,0.4,3130.0,0.2
313,0.84143037,0.12091347,0.20342961,0.12212416,3140.0,-10.639145,0.7,3140.0,0.3
314,0.8414758,0.12088904,0.20344068,0.12211795,3150.0,-16.951109,0.6,3150.0,0.4
315,0.8415153,0.120815605,0.20345894,0.12208709,3160.0,-16.801672,0.6,3160.0,0.5
316,0.84149647,0.12076668,0.20349795,0.122219265,3170.0,-17.608162,0.5,3170.0,0.6
317,0.84148544,0.120707445,0.20349485,0.12217936,3180.0,-16.037676,0.5,3180.0,0.5
318,0.8415291,0.120751984,0.20350702,0.12214713,3190.0,-13.478457,0.5,3190.0,0.3
319,0.8415553,0.120742224,0.20352447,0.12214258,3200.0,-19.484308,0.3,3200.0,0.3
320,0.84159595,0.12078214,0.20353568,0.122194946,3210.0,-12.475439,0.7,3210.0,0.4
321,0.8415362,0.12092608,0.20351103,0.12224348,3220.0,-15.266889,0.5,3220.0,0.4
322,0.84155625,0.120890975,0.2035308,0.12223707,3230.0,-14.829874,0.6,3230.0,0.6
323,0.84155035,0.120817564,0.20353277,0.12213822,3240.0,-10.330586,0.7,3240.0,0.5
324,0.8415654,0.120810874,0.20354228,0.122147426,3250.0,-11.407986,0.8,3250.0,0.1
325,0.84154767,0.1208007,0.2035254,0.12222086,3260.0,-19.494057,0.5,3260.0,0.3
326,0.84156865,0.120772205,0.20353109,0.12234951,3270.0,-18.355433,0.5,3270.0,0.5
327,0.8416247,0.12074555,0.2035457,0.12236322,3280.0,-14.256561,0.7,3280.0,0.3
328,0.84163785,0.12066386,0.203545,0.12232075,3290.0,-5.6915903,0.7,3290.0,0.2
329,0.8416489,0.12059203,0.20354293,0.12226038,3300.0,-17.452694,0.7,3300.0,0.5
330,0.8416595,0.12067446,0.20355867,0.122337386,3310.0,-15.619497,0.7,3310.0,0.4
331,0.8416582,0.120653845,0.20356058,0.122376546,3320.0,-12.172116,0.7,3320.0,0.5
332,0.84164476,0.12075206,0.20356451,0.1223655,3330.0,-32.864002,0.3,3330.0,0.5
333,0.84157157,0.120791174,0.20355676,0.12261898,3340.0,-12.218334,0.8,3340.0,0.4
334,0.8415804,0.12086003,0.20355585,0.12270648,3350.0,-20.671368,0.5,3350.0,0.2
335,0.8416185,0.12086597,0.20357496,0.122724436,3360.0,-6.9347467,0.9,3360.0,0.5
336,0.8415966,0.1210197,0.20358475,0.12288288,3370.0,-6.4875894,0.7,3370.0,0.3
337,0.84159106,0.12097913,0.20359197,0.122925,3380.0,-12.059276,0.6,3380.0,0.6
338,0.84167624,0.12100414,0.20361525,0.12295138,3390.0,-17.990097,0.6,3390.0,0.2
339,0.8417087,0.12094301,0.20362574,0.12291531,3400.0,-11.18191,0.9,3400.0,0.4
340,0.8416867,0.12088833,0.20362385,0.12288956,3410.0,-9.573015,0.9,3410.0,0.5
341,0.8416675,0.12083276,0.20361036,0.122892626,3420.0,-14.531758,0.6,3420.0,0.3
342,0.8416293,0.12078663,0.20358619,0.122891515,3430.0,-16.675886,0.5,3430.0,0.4
343,0.8416507,0.12075496,0.20359105,0.122830145,3440.0,-14.797025,0.7,3440.0,0.3
344,0.84166527,0.12068977,0.20360193,0.12285631,3450.0,-11.860466,0.7,3450.0,0.6
345,0.8416233,0.12063325,0.203606,0.12288137,3460.0,-17.542593,0.6,3460.0,0.4
346,0.84166837,0.120564304,0.20363352,0.12288188,3470.0,-14.471155,0.5,3470.0,0.5
347,0.84166795,0.12069833,0.20361179,0.123028405,3480.0,-15.847395,0.6,3480.0,0.4
348,0.84167266,0.120670505,0.20363836,0.12304487,3490.0,-12.217164,0.8,3490.0,0.6
349,0.841682,0.12061251,0.2036365,0.123061694,3500.0,-12.63375,0.7,3500.0,0.7
350,0.8417304,0.120593846,0.20363481,0.12300724,3510.0,-11.122199,0.6,3510.0,0.4
351,0.8417271,0.12067843,0.20364134,0.12302088,3520.0,-17.01556,0.6,3520.0,0.6
352,0.84175426,0.12061859,0.20365447,0.12299425,3530.0,-17.257534,0.6,3530.0,0.5
353,0.84174895,0.120594256,0.20366196,0.123051606,3540.0,-24.892288,0.2,3540.0,0.5
354,0.8417515,0.120508395,0.20368128,0.1230612,3550.0,-12.820331,0.8,3550.0,0.6
355,0.8417216,0.12081043,0.20368758,0.12327743,3560.0,-22.13977,0.3,3560.0,0.3
356,0.8416965,0.12075475,0.2037032,0.12332553,3570.0,-8.724613,0.8,3570.0,0.8
357,0.841711,0.12078661,0.20372532,0.12347406,3580.0,-14.00461,0.6,3580.0,0.6
358,0.8416781,0.12074286,0.20373097,0.123553745,3590.0,-15.503072,0.6,3590.0,0.6
359,0.8416694,0.12085843,0.20373031,0.12354641,3600.0,-10.2460575,0.8,3600.0,0.4
360,0.84166104,0.1208264,0.2037402,0.123550475,3610.0,-9.910411,0.9,3610.0,0.6
361,0.8416195,0.12089173,0.20371884,0.12362633,3620.0,-15.700867,0.7,3620.0,0.6
362,0.84161025,0.120829724,0.20371756,0.12358144,3630.0,-14.399147,0.6,3630.0,0.6
363,0.84161115,0.12080562,0.20369314,0.123666756,3640.0,-24.462605,0.5,3640.0,0.6
364,0.8416414,0.12075982,0.20370594,0.123695955,3650.0,-20.764772,0.4,3650.0,0.6
365,0.841646,0.120774746,0.20368984,0.123792656,3660.0,-16.802856,0.6,3660.0,0.4
366,0.8416417,0.120762676,0.20370111,0.12379405,3670.0,-16.260582,0.7,3670.0,0.6
367,0.8416467,0.120666206,0.20370047,0.123737074,3680.0,-12.137345,0.7,3680.0,0.7
368,0.841625,0.12064678,0.2036908,0.12376118,3690.0,-13.179875,0.8,3690.0,0.5
369,0.84166783,0.12059793,0.20370492,0.12381823,3700.0,-15.84157,0.7,3700.0,0.6
370,0.841638,0.120558105,0.20370808,0.12398706,3710.0,-8.118267,0.9,3710.0,0.5
371,0.841672,0.120508395,0.20372055,0.12402973,3720.0,-12.209729,0.7,3720.0,0.7
372,0.84167486,0.120566376,0.20373367,0.12407423,3730.0,-15.20287,0.7,3730.0,0.5
373,0.8416936,0.12052082,0.20372841,0.124015406,3740.0,-7.2260017,0.8,3740.0,0.8
374,0.8417011,0.12053362,0.20372355,0.1240203,3750.0,-15.763507,0.6,3750.0,0.3
375,0.8416893,0.12056151,0.20373163,0.12420863,3760.0,-11.518283,0.8,3760.0,0.5
376,0.8416988,0.12051877,0.20374079,0.12428666,3770.0,-8.095227,0.8,3770.0,0.5
377,0.84170026,0.12052489,0.20376436,0.12443245,3780.0,-15.141005,0.8,3780.0,0.3
378,0.8417187,0.12055113,0.20376763,0.12444544,3790.0,-6.261331,1.0,3790.0,0.4
379,0.8417271,0.120511465,0.20377153,0.124451265,3800.0,-7.620298,0.9,3800.0,0.7
380,0.84174114,0.12048411,0.20376799,0.124413624,3810.0,-26.057953,0.6,3810.0,0.5
381,0.84174865,0.1204701,0.20373775,0.12455163,3820.0,-10.320537,0.7,3820.0,0.5
382,0.8417838,0.120483704,0.2037334,0.12453075,3830.0,-13.470064,0.7,3830.0,0.3
383,0.8418357,0.12059307,0.20374691,0.12459603,3840.0,-7.825521,0.9,3840.0,0.3
384,0.8418298,0.12052616,0.20375197,0.12458438,3850.0,-7.936644,0.8,3850.0,0.8
385,0.8418675,0.12066505,0.20374177,0.124741465,3860.0,-6.501933,0.9,3860.0,0.2
386,0.84188557,0.1206359,0.20373823,0.12470675,3870.0,-12.430772,0.8,3870.0,0.7
387,0.8419235,0.12070059,0.20376095,0.124796964,3880.0,-8.401711,0.9,3880.0,0.3
388,0.8419335,0.12066358,0.20375182,0.12490895,3890.0,-11.23292,0.8,3890.0,0.3
389,0.8418742,0.120825745,0.20373553,0.12492932,3900.0,-4.46774,1.0,3900.0,0.6
390,0.84189755,0.12077332,0.20375499,0.12495908,3910.0,-8.844476,0.9,3910.0,0.3
391,0.8419239,0.12078491,0.20374483,0.12501456,3920.0,-11.169288,0.7,3920.0,0.6
392,0.841965,0.1208649,0.20376007,0.12503058,3930.0,-2.9935718,1.0,3930.0,0.6
393,0.8419624,0.12094065,0.2037559,0.12508589,3940.0,-21.373165,0.5,3940.0,0.3
394,0.8420267,0.12101006,0.20377453,0.12507421,3950.0,-9.4004965,0.8,3950.0,0.5
395,0.8420666,0.121078126,0.20378542,0.12508559,3960.0,-6.54859,0.8,3960.0,0.4
396,0.84207344,0.121104665,0.20377576,0.12507321,3970.0,-1.5379595,1.0,3970.0,0.5
397,0.8420957,0.12103823,0.20378046,0.12506981,3980.0,-6.371112,0.9,3980.0,0.8
398,0.84210426,0.120978706,0.20378636,0.12509938,3990.0,-8.032545,0.8,3990.0,0.6
399,0.8421979,0.120996706,0.2038026,0.125027,4000.0,-8.319531,0.8,4000.0,0.4
400,0.8422036,0.12098085,0.20381095,0.12503096,4010.0,-13.7112,0.7,4010.0,0.3
401,0.8422143,0.120946385,0.2038169,0.12497527,4020.0,-4.099181,1.0,4020.0,0.4
402,0.8422319,0.12098607,0.2038231,0.12500618,4030.0,-6.696608,0.8,4030.0,0.4
403,0.84223884,0.12107759,0.20381595,0.12509684,4040.0,-8.262401,0.8,4040.0,0.4
404,0.8422678,0.121088475,0.20382959,0.12512855,4050.0,-4.6881704,0.9,4050.0,0.7
405,0.842288,0.12107555,0.20381512,0.1251335,4060.0,-7.280284,0.9,4060.0,0.8
406,0.8423102,0.12102308,0.20382318,0.12509045,4070.0,-15.965823,0.8,4070.0,0.8
407,0.84236115,0.12118272,0.20384564,0.1252577,4080.0,-12.737967,0.7,4080.0,0.5
408,0.8423416,0.121125996,0.20384784,0.12525244,4090.0,-6.5395546,0.9,4090.0,0.5
409,0.84235597,0.12122136,0.20384803,0.12530008,4100.0,-4.5707097,0.9,4100.0,0.7
410,0.84237486,0.12119218,0.20385122,0.12527944,4110.0,-16.230833,0.5,4110.0,0.7
411,0.84234786,0.12127798,0.20384562,0.12528604,4120.0,-14.095593,0.6,4120.0,0.5
412,0.8423683,0.12123251,0.2038493,0.12522954,4130.0,-10.850833,0.9,4130.0,0.6
413,0.8424229,0.12126196,0.20386416,0.12521526,4140.0,-10.278574,0.9,4140.0,0.4
414,0.84244984,0.12128011,0.20387365,0.12523451,4150.0,-2.1108787,1.0,4150.0,0.4
415,0.84246564,0.12142531,0.2038739,0.12523754,4160.0,-5.869438,0.9,4160.0,0.4
416,0.8424842,0.12138232,0.20387699,0.12532528,4170.0,-10.689185,0.6,4170.0,0.3
417,0.842408,0.12156445,0.20385367,0.12540212,4180.0,-17.600952,0.5,4180.0,0.5
418,0.84239465,0.121533245,0.20384394,0.12539335,4190.0,-13.249563,0.7,4190.0,0.6
419,0.84248036,0.121593334,0.20385903,0.12541112,4200.0,-3.0922189,1.0,4200.0,0.4
420,0.8425233,0.121632814,0.2038616,0.12536699,4210.0,-5.4277396,0.9,4210.0,0.4
421,0.8425605,0.12161858,0.20386803,0.12532757,4220.0,-8.311427,0.8,4220.0,0.6
422,0.8425989,0.12169977,0.20386708,0.12534975,4230.0,-10.229088,0.9,4230.0,0.4
423,0.8426039,0.121666074,0.20386484,0.1253121,4240.0,-7.2830687,0.9,4240.0,0.7
424,0.84257436,0.12160092,0.20386505,0.12534519,4250.0,-8.622892,0.8,4250.0,0.9
425,0.8426116,0.1216121,0.20386423,0.12544623,4260.0,-5.4888144,1.0,4260.0,0.4
426,0.84260726,0.121566184,0.20385279,0.12547469,4270.0,-10.358992,0.7,4270.0,0.8
427,0.8426369,0.12151274,0.20386088,0.12542519,4280.0,-8.845488,0.8,4280.0,0.6
428,0.8426511,0.12146152,0.20386837,0.12539868,4290.0,-7.7566786,0.9,4290.0,0.5
429,0.8426997,0.12142191,0.20387363,0.12543984,4300.0,-5.936344,0.8,4300.0,0.6
430,0.8426931,0.12138254,0.2038726,0.12542301,4310.0,-4.72457,0.9,4310.0,0.3
431,0.84272766,0.12136357,0.20385808,0.1254467,4320.0,-7.5896597,0.9,4320.0,0.5
432,0.8427349,0.1213673,0.20386496,0.12560517,4330.0,-10.394728,1.0,4330.0,0.7
433,0.8427513,0.121289395,0.20387548,0.1255861,4340.0,-6.7114553,0.9,4340.0,0.7
434,0.8428324,0.12127969,0.2038855,0.12554467,4350.0,-8.924467,0.9,4350.0,0.3
435,0.8428771,0.12130273,0.20387982,0.1255835,4360.0,-14.145376,0.6,4360.0,0.6
436,0.84286064,0.121342786,0.20388104,0.12563057,4370.0,-10.529268,0.6,4370.0,0.3
437,0.84292746,0.1213033,0.2038902,0.12559213,4380.0,-5.5386167,0.9,4380.0,0.3
438,0.8429484,0.12123713,0.20388816,0.12560199,4390.0,-6.301957,0.9,4390.0,0.4
439,0.842982,0.121239,0.20388398,0.12565444,4400.0,-4.875862,1.0,4400.0,0.5
440,0.8429727,0.121195056,0.20389055,0.12564363,4410.0,-8.989485,0.7,4410.0,0.6
441,0.84302443,0.12120818,0.20389253,0.12562722,4420.0,-9.640387,0.8,4420.0,0.5
442,0.8430457,0.12122237,0.20389134,0.12564339,4430.0,-7.004191,0.9,4430.0,0.3
443,0.8430509,0.121246465,0.20389897,0.12564984,4440.0,-9.479489,0.7,4440.0,0.6
444,0.8431497,0.12126589,0.20391907,0.12559249,4450.0,-3.9507484,1.0,4450.0,0.7
445,0.84318775,0.121318735,0.2039328,0.12564573,4460.0,-5.048554,0.9,4460.0,0.5
446,0.8431697,0.12126429,0.20392062,0.12560889,4470.0,-6.4393935,0.9,4470.0,0.6
447,0.84315425,0.121243834,0.20393004,0.12568551,4480.0,-6.524869,0.9,4480.0,0.6
448,0.84315497,0.12123632,0.20393497,0.12564154,4490.0,-9.079314,0.9,4490.0,0.7
449,0.84317285,0.12131361,0.20393005,0.12571386,4500.0,-7.9596205,0.9,4500.0,0.4
450,0.8432045,0.1213196,0.20394154,0.12574585,4510.0,-8.329564,0.9,4510.0,0.6
451,0.8432602,0.12133616,0.20394212,0.12583925,4520.0,-5.6437936,1.0,4520.0,0.4
452,0.84326,0.121269904,0.20393635,0.12580375,4530.0,-3.813744,1.0,4530.0,0.5
453,0.8432539,0.12147679,0.20392717,0.12589492,4540.0,-1.5473369,0.9,4540.0,0.7
454,0.84325075,0.121466346,0.20391408,0.12593384,4550.0,-6.375483,0.8,4550.0,0.5
455,0.8432789,0.12138339,0.20391732,0.12590455,4560.0,-4.6650543,0.9,4560.0,0.7
456,0.843308,0.121400096,0.20392525,0.1259242,4570.0,-9.039606,0.9,4570.0,0.5
457,0.8433135,0.12146322,0.20392236,0.12594438,4580.0,-3.6722589,0.9,4580.0,0.5
458,0.84332514,0.121427216,0.20393549,0.12596726,4590.0,-7.2512045,0.8,4590.0,0.5
459,0.8434394,0.12157459,0.20395204,0.12591556,4600.0,-11.622001,0.6,4600.0,0.2
460,0.8434963,0.121550985,0.20397247,0.12601806,4610.0,-7.3233986,0.8,4610.0,0.3
461,0.843493,0.121495485,0.20397566,0.12601578,4620.0,-6.36144,1.0,4620.0,0.3
462,0.8435424,0.12147742,0.20399031,0.12595662,4630.0,-6.4809394,0.9,4630.0,0.5
463,0.84357315,0.12158639,0.20399238,0.1260159,4640.0,-4.6065655,0.9,4640.0,0.3
464,0.8436163,0.12152335,0.20399998,0.12594669,4650.0,-8.785818,0.8,4650.0,0.4
465,0.8435857,0.12150741,0.20399167,0.12595174,4660.0,-5.474463,0.9,4660.0,0.6
466,0.8435957,0.12144941,0.2039932,0.1259498,4670.0,-5.3283725,0.8,4670.0,0.6
467,0.8435926,0.12146443,0.20398603,0.1260003,4680.0,-4.082133,0.9,4680.0,0.3
468,0.8435993,0.12141358,0.20398419,0.12592895,4690.0,-3.0163703,0.9,4690.0,0.7
469,0.8435835,0.12131432,0.20398165,0.12589042,4700.0,-3.3746877,1.0,4700.0,0.8
470,0.84354734,0.12123317,0.20397082,0.12588459,4710.0,-4.174813,0.9,4710.0,0.8
471,0.8435567,0.121210195,0.20397691,0.12593468,4720.0,-6.8822317,0.8,4720.0,0.8
472,0.8435809,0.12113882,0.20398636,0.12584692,4730.0,-11.640371,0.5,4730.0,0.6
473,0.8436174,0.12113773,0.20399828,0.12591356,4740.0,-0.85022557,1.0,4740.0,0.3
474,0.84363747,0.121056974,0.20399627,0.12591268,4750.0,-5.325154,0.9,4750.0,0.5
475,0.84366125,0.12099731,0.20399646,0.12595324,4760.0,-7.9163513,0.7,4760.0,0.5
476,0.84358454,0.121124394,0.20396827,0.12603702,4770.0,-4.108356,0.8,4770.0,0.5
477,0.84361506,0.12122059,0.20397559,0.12603426,4780.0,-4.7383013,0.9,4780.0,0.4
478,0.8436148,0.121185504,0.20399277,0.12619886,4790.0,-1.2695243,1.0,4790.0,0.6
479,0.8436475,0.12117221,0.20399378,0.1261514,4800.0,-4.840316,0.9,4800.0,0.5
480,0.84362775,0.12115876,0.20399427,0.12616344,4810.0,-5.638638,0.8,4810.0,0.6
481,0.843674,0.12125057,0.20401429,0.1261676,4820.0,-5.206361,0.8,4820.0,0.7
482,0.8437355,0.1212233,0.20402962,0.12618223,4830.0,-5.4294868,0.9,4830.0,0.5
483,0.8437546,0.121187724,0.2040355,0.12613863,4840.0,-3.3303466,0.9,4840.0,0.5
484,0.8437686,0.121195376,0.20404848,0.12614457,4850.0,-4.2327175,0.8,4850.0,0.7
485,0.8437848,0.121130854,0.20405005,0.12608215,4860.0,-0.7840935,1.0,4860.0,0.8
486,0.84381324,0.12109307,0.2040542,0.12612756,4870.0,-3.6035466,0.8,4870.0,0.6
487,0.8438675,0.12120754,0.20406479,0.12611324,4880.0,-5.743417,0.8,4880.0,0.3
488,0.8439166,0.12116963,0.20407608,0.12611422,4890.0,-5.085937,0.8,4890.0,0.6
489,0.8439503,0.12122569,0.20408502,0.12621984,4900.0,-1.2941035,1.0,4900.0,0.5
490,0.8439943,0.12117412,0.20409384,0.12618244,4910.0,-3.9635005,0.9,4910.0,0.6
491,0.8439762,0.121144384,0.20408946,0.12613377,4920.0,-5.7784085,0.7,4920.0,0.8
492,0.84398437,0.12110194,0.20408992,0.12617555,4930.0,-4.724223,0.9,4930.0,0.6
493,0.8439185,0.12125731,0.20410039,0.12627852,4940.0,-5.7077923,0.8,4940.0,0.4
494,0.8439844,0.12126561,0.20410885,0.12630567,4950.0,-2.8796997,0.9,4950.0,0.3
495,0.8440427,0.12136006,0.20412284,0.12635185,4960.0,-1.8784345,1.0,4960.0,0.3
496,0.8440885,0.12133763,0.20412785,0.12631315,4970.0,-2.5274112,0.9,4970.0,0.4
497,0.8440736,0.12139109,0.2041276,0.12631744,4980.0,-7.4145966,0.7,4980.0,0.7
498,0.84411556,0.12134636,0.20413876,0.12631235,4990.0,-2.8291488,0.9,4990.0,0.6
499,0.8441383,0.12129734,0.20414099,0.12632686,5000.0,-2.4342558,0.9,5000.0,0.5
500,0.84412533,0.121212654,0.20413953,0.12629098,5010.0,-1.1562332,1.0,5010.0,0.6
501,0.84417063,0.121201314,0.20414183,0.12630673,5020.0,-4.749442,0.8,5020.0,0.3
502,0.8441929,0.12115869,0.20414087,0.1262834,5030.0,-4.0752077,0.8,5030.0,0.3
503,0.844276,0.12123954,0.20415556,0.1262362,5040.0,-3.1976662,0.9,5040.0,0.1
504,0.8442939,0.121179454,0.20415917,0.12625192,5050.0,-2.708405,0.9,5050.0,0.7
505,0.8443343,0.12113652,0.20416589,0.12625736,5060.0,-2.5649693,0.9,5060.0,0.7
506,0.8444016,0.12111371,0.20417736,0.12624064,5070.0,-2.0707262,1.0,5070.0,0.4
507,0.8443851,0.12104272,0.20417984,0.12624729,5080.0,-2.7953353,0.9,5080.0,0.7
508,0.84440655,0.1209897,0.20418483,0.12626202,5090.0,-2.0844798,0.9,5090.0,0.4
509,0.84438306,0.12095058,0.20418833,0.1262671,5100.0,-1.2109947,1.0,5100.0,0.9
510,0.84440666,0.12098244,0.2042036,0.1262648,5110.0,-1.3053845,0.9,5110.0,0.6
511,0.84446937,0.120988876,0.20420894,0.12624978,5120.0,-2.2160501,0.9,5120.0,0.3
512,0.844497,0.1209783,0.20422807,0.12634045,5130.0,-3.3237114,0.9,5130.0,0.7
513,0.8445373,0.12095249,0.20424089,0.12631634,5140.0,-3.2059097,0.9,5140.0,0.6
514,0.84453124,0.120881,0.20424291,0.12631476,5150.0,-3.340086,0.9,5150.0,0.8
515,0.8445466,0.120955795,0.20424992,0.12632966,5160.0,-1.0332531,0.9,5160.0,0.5
516,0.8446179,0.1209492,0.20426561,0.12632398,5170.0,-3.0246482,0.8,5170.0,0.5
517,0.8446212,0.120963626,0.20427418,0.12639026,5180.0,-4.362214,0.9,5180.0,0.5
518,0.84461576,0.12098911,0.20426577,0.12638994,5190.0,-5.2575407,0.8,5190.0,0.4
519,0.8446598,0.12102252,0.20427424,0.12638438,5200.0,-2.8579144,0.9,5200.0,0.4
520,0.8446782,0.121004306,0.20428294,0.12636228,5210.0,-6.298891,0.7,5210.0,0.6
521,0.8447158,0.12102144,0.20428982,0.12640785,5220.0,-2.588168,0.9,5220.0,0.4
522,0.8446855,0.12100039,0.20429575,0.12648244,5230.0,-1.818825,1.0,5230.0,0.5
523,0.84471965,0.120937645,0.2043069,0.12645145,5240.0,-4.3401666,0.7,5240.0,0.5
524,0.84473914,0.120892264,0.20431381,0.12642372,5250.0,-3.0943456,0.9,5250.0,0.6
525,0.8447797,0.120976694,0.20432283,0.12649807,5260.0,-0.660213,1.0,5260.0,0.6
526,0.8448127,0.12097823,0.20432156,0.1265273,5270.0,-5.5881114,0.7,5270.0,0.5
527,0.8448011,0.12103456,0.20432109,0.12652566,5280.0,-5.195693,0.6,5280.0,0.5
528,0.84485155,0.12108695,0.20433706,0.12650873,5290.0,-0.7636252,0.9,5290.0,0.5
529,0.844845,0.12107015,0.20434688,0.1265128,5300.0,-1.9306971,0.8,5300.0,0.5
530,0.8448746,0.12106223,0.2043466,0.12656084,5310.0,-1.981864,0.9,5310.0,0.5
531,0.84487504,0.12107143,0.20435081,0.12659208,5320.0,-8.764135,0.7,5320.0,0.8
532,0.84491277,0.12102127,0.20436177,0.12658891,5330.0,-3.756452,0.8,5330.0,0.7
533,0.84490377,0.1210624,0.20436198,0.12659565,5340.0,-1.327666,0.9,5340.0,0.7
534,0.8449064,0.12101635,0.20436238,0.12653466,5350.0,-5.128543,0.8,5350.0,0.5
535,0.8449301,0.12098583,0.2043662,0.12651326,5360.0,-2.1379428,1.0,5360.0,0.4
536,0.84495324,0.12103655,0.20437138,0.12651773,5370.0,-1.5137701,0.9,5370.0,0.3
537,0.84497947,0.121073395,0.20436974,0.12655768,5380.0,-0.76496327,1.0,5380.0,0.7
538,0.84501314,0.121100456,0.20438877,0.12660532,5390.0,-3.597364,0.9,5390.0,0.3
539,0.8450845,0.12112263,0.20440482,0.12659943,5400.0,-2.081077,0.9,5400.0,0.5
540,0.8450839,0.121070884,0.20441271,0.12656458,5410.0,-2.042273,0.9,5410.0,0.4
541,0.8450887,0.12107531,0.20441797,0.12658076,5420.0,-0.62358475,1.0,5420.0,0.6
542,0.8451025,0.1210864,0.20442343,0.12656383,5430.0,-0.97222203,1.0,5430.0,0.7
543,0.8451056,0.121053524,0.20444232,0.12663275,5440.0,-3.003068,0.8,5440.0,0.7
544,0.8451469,0.12110142,0.20444834,0.12662834,5450.0,-3.5897427,0.8,5450.0,0.4
545,0.845164,0.12106817,0.20444788,0.12669016,5460.0,-4.956712,0.8,5460.0,0.3
546,0.8451578,0.121028475,0.20444727,0.12663323,5470.0,-2.8270106,0.9,5470.0,0.7
547,0.84520394,0.12102419,0.2044549,0.12660459,5480.0,-1.9345331,0.9,5480.0,0.6
548,0.8451957,0.12097976,0.20445226,0.1265491,5490.0,-1.4159815,0.9,5490.0,0.6
549,0.8452044,0.12098363,0.20445566,0.12655161,5500.0,-4.4350195,0.8,5500.0,0.4
550,0.8452057,0.12094021,0.20444933,0.12653154,5510.0,-2.743425,0.9,5510.0,0.6
551,0.84525615,0.12096084,0.20445703,0.12651844,5520.0,-0.45603448,1.0,5520.0,0.3
552,0.845306,0.12090462,0.20447044,0.12647715,5530.0,-1.448707,0.9,5530.0,0.4
553,0.8453643,0.12094167,0.20448124,0.12653333,5540.0,-1.2070955,0.9,5540.0,0.5
554,0.8453564,0.12091845,0.20448935,0.12657222,5550.0,-3.8021092,0.8,5550.0,0.6
