# {"t_start": 1745264905.2853973, "env_id": "FetchPickAndPlace-v1"} 
r,l,t
-50.0,50,6125.085565
-6.0,50,6127.087173
-50.0,50,6127.212981
-50.0,50,6127.359288
-4.0,50,6127.493233
-50.0,50,6127.655069
-50.0,50,6127.78079
-50.0,50,6128.069941
-10.0,50,6128.18795
-50.0,50,6128.297538
-50.0,50,6128.420485
-50.0,50,6128.540135
-50.0,50,6130.444396
0.0,50,6132.007267
-14.0,50,6133.727812
-50.0,50,6135.812304
-50.0,50,6138.690202
-50.0,50,6140.531459
-16.0,50,6142.569019
-50.0,50,6144.815774
-50.0,50,6147.174416
-13.0,50,6149.159901
-18.0,50,6149.343254
-50.0,50,6149.589509
-50.0,50,6149.779847
-9.0,50,6149.990737
-50.0,50,6150.180051
-50.0,50,6150.358549
-50.0,50,6150.487652
-50.0,50,6150.642803
-50.0,50,6150.808082
-14.0,50,6150.949955
-17.0,50,6152.855144
-50.0,50,6154.424024
-50.0,50,6155.900046
-50.0,50,6157.452199
-50.0,50,6159.614874
-50.0,50,6163.054045
-50.0,50,6165.085208
-50.0,50,6167.119242
-49.0,50,6169.398537
-50.0,50,6171.465103
-39.0,50,6171.637362
-50.0,50,6171.806357
-50.0,50,6171.94996
-50.0,50,6172.140639
-4.0,50,6172.305245
-5.0,50,6172.466532
-50.0,50,6172.610743
-50.0,50,6172.774459
-50.0,50,6172.918797
-50.0,50,6173.039936
-50.0,50,6175.368179
-20.0,50,6177.285668
-7.0,50,6178.852663
-12.0,50,6180.32095
-22.0,50,6181.86324
-11.0,50,6183.878267
-50.0,50,6186.714123
-50.0,50,6188.672268
-50.0,50,6191.552652
-50.0,50,6193.56625
-50.0,50,6193.744493
-50.0,50,6193.913461
-50.0,50,6194.068851
-50.0,50,6194.207892
-50.0,50,6194.352433
-50.0,50,6194.552943
-50.0,50,6194.845059
-50.0,50,6195.065929
-50.0,50,6195.254243
-50.0,50,6195.405956
-50.0,50,6197.593058
-22.0,50,6199.806462
-13.0,50,6201.705172
-50.0,50,6203.276761
-50.0,50,6204.753698
-14.0,50,6206.874416
-50.0,50,6209.124003
-29.0,50,6212.160173
-50.0,50,6214.160289
-11.0,50,6216.322154
-49.0,50,6216.489049
-50.0,50,6216.761007
-5.0,50,6217.001932
-50.0,50,6217.145936
-50.0,50,6217.334873
-14.0,50,6217.495418
-8.0,50,6217.661996
-14.0,50,6217.81067
-50.0,50,6217.957336
-12.0,50,6218.086382
-50.0,50,6220.546412
-50.0,50,6222.741712
-11.0,50,6224.858922
-50.0,50,6226.61734
-15.0,50,6228.164743
-50.0,50,6229.642792
-28.0,50,6231.270639
-9.0,50,6233.251821
0.0,50,6236.919478
-9.0,50,6238.851759
-50.0,50,6239.036158
-50.0,50,6239.179379
-50.0,50,6239.335376
-50.0,50,6239.506732
-50.0,50,6239.714118
-8.0,50,6239.875458
-30.0,50,6240.040669
-50.0,50,6240.189871
-50.0,50,6240.317795
-50.0,50,6240.44043
-50.0,50,6242.387345
-50.0,50,6244.396665
-50.0,50,6246.424371
-50.0,50,6248.457542
-50.0,50,6250.701099
0.0,50,6252.257175
-11.0,50,6253.860515
-50.0,50,6255.604625
-15.0,50,6257.681072
-50.0,50,6260.673409
-50.0,50,6260.917388
-12.0,50,6261.108299
-48.0,50,6261.228732
-8.0,50,6261.330922
-49.0,50,6261.461209
-20.0,50,6261.629213
-8.0,50,6261.753882
-50.0,50,6261.888426
-9.0,50,6262.04741
-50.0,50,6262.172585
-41.0,50,6264.347265
0.0,50,6267.025097
-50.0,50,6268.972972
-50.0,50,6270.977323
0.0,50,6273.008403
-50.0,50,6274.969353
-50.0,50,6276.519287
-50.0,50,6278.072742
-5.0,50,6279.692659
-50.0,50,6282.053347
-50.0,50,6282.218678
-50.0,50,6282.396765
-50.0,50,6282.568697
-50.0,50,6282.73453
-44.0,50,6282.87369
-9.0,50,6283.063203
-50.0,50,6283.238228
-50.0,50,6283.426179
-50.0,50,6283.686199
-50.0,50,6283.816728
-9.0,50,6286.46574
-18.0,50,6288.624403
-23.0,50,6290.794192
-48.0,50,6292.800941
-50.0,50,6294.921767
-26.0,50,6297.387321
-50.0,50,6299.348189
-50.0,50,6301.195047
-50.0,50,6302.752779
-50.0,50,6304.409248
-50.0,50,6304.512197
-50.0,50,6304.609564
-50.0,50,6304.70304
0.0,50,6304.798103
-50.0,50,6304.887465
-4.0,50,6304.973029
-11.0,50,6305.068124
-50.0,50,6305.154685
-10.0,50,6305.249192
-50.0,50,6305.370696
-24.0,50,6307.310591
-50.0,50,6309.526702
-19.0,50,6312.738101
-50.0,50,6314.902483
-50.0,50,6316.892261
-50.0,50,6318.754434
-50.0,50,6320.816367
-18.0,50,6322.806269
-45.0,50,6324.738161
-26.0,50,6326.887182
-50.0,50,6326.997669
-50.0,50,6327.107341
-50.0,50,6327.217829
-49.0,50,6327.34084
-50.0,50,6327.449338
0.0,50,6327.557801
-4.0,50,6327.664811
-50.0,50,6327.775562
-37.0,50,6327.893558
-50.0,50,6328.020464
-50.0,50,6329.578589
-50.0,50,6331.360442
-4.0,50,6333.423835
-49.0,50,6335.604646
-49.0,50,6338.136667
-50.0,50,6340.165693
-50.0,50,6342.750168
-50.0,50,6344.726518
-50.0,50,6346.887225
-50.0,50,6348.91066
-50.0,50,6349.062409
-50.0,50,6349.191122
-50.0,50,6349.350135
-6.0,50,6349.578946
-50.0,50,6349.726134
-11.0,50,6349.862397
-50.0,50,6349.994032
-25.0,50,6350.120273
-22.0,50,6350.264063
-50.0,50,6350.441931
-50.0,50,6352.269721
-50.0,50,6353.828112
-16.0,50,6355.693107
-50.0,50,6357.627748
-50.0,50,6359.617384
-50.0,50,6361.914628
-50.0,50,6364.043169
-8.0,50,6365.958336
-50.0,50,6368.060982
-50.0,50,6370.043058
-13.0,50,6370.174686
-8.0,50,6370.558647
-16.0,50,6370.786289
-50.0,50,6371.037011
-50.0,50,6371.210142
-50.0,50,6371.413275
-50.0,50,6371.603343
-15.0,50,6371.787645
-27.0,50,6371.974023
-50.0,50,6372.146837
-48.0,50,6374.299689
-50.0,50,6376.333843
-17.0,50,6378.118608
-50.0,50,6379.676891
-32.0,50,6381.239222
-18.0,50,6383.048026
-50.0,50,6385.091429
-50.0,50,6387.452081
-50.0,50,6389.389632
-12.0,50,6391.416275
-50.0,50,6391.618176
-50.0,50,6391.808471
-50.0,50,6391.958306
-15.0,50,6392.161962
-50.0,50,6392.320548
-46.0,50,6392.520404
-10.0,50,6392.719461
-50.0,50,6392.880191
-10.0,50,6393.082995
-50.0,50,6393.228876
-50.0,50,6395.221153
-50.0,50,6397.237819
-50.0,50,6399.276306
-35.0,50,6401.663164
-50.0,50,6403.646954
-11.0,50,6405.285299
-50.0,50,6406.847845
-50.0,50,6408.472405
-50.0,50,6410.574506
-50.0,50,6412.753421
-50.0,50,6412.92148
-7.0,50,6413.104884
-50.0,50,6413.285421
0.0,50,6413.492372
-12.0,50,6413.704313
-50.0,50,6413.907564
-50.0,50,6414.126477
-17.0,50,6414.300581
-50.0,50,6414.475873
-50.0,50,6414.634865
-50.0,50,6417.40036
-50.0,50,6419.513025
-50.0,50,6421.463336
-50.0,50,6423.404809
-50.0,50,6425.528538
-19.0,50,6427.595248
-47.0,50,6429.657852
-34.0,50,6431.606049
-50.0,50,6433.200833
-50.0,50,6434.971044
-50.0,50,6435.162829
-11.0,50,6435.312415
-50.0,50,6435.459057
-12.0,50,6435.654731
-50.0,50,6435.843649
-50.0,50,6436.009284
-36.0,50,6436.161953
0.0,50,6436.355011
-13.0,50,6436.532586
-50.0,50,6436.720655
-24.0,50,6438.728409
-50.0,50,6440.791936
-50.0,50,6442.819918
-50.0,50,6444.825061
-38.0,50,6447.207456
0.0,50,6449.114989
-50.0,50,6451.270101
-17.0,50,6453.308713
-50.0,50,6455.368886
-50.0,50,6457.26633
-50.0,50,6457.372657
0.0,50,6457.481021
-50.0,50,6457.594103
-50.0,50,6457.702406
-50.0,50,6457.811236
-14.0,50,6457.923183
-8.0,50,6458.041325
-50.0,50,6458.149724
-50.0,50,6458.266959
0.0,50,6458.379201
-50.0,50,6459.922547
-50.0,50,6462.008579
-50.0,50,6464.105929
-44.0,50,6466.160993
-38.0,50,6468.081963
-50.0,50,6470.226805
-50.0,50,6472.179133
-50.0,50,6474.329188
-50.0,50,6477.014529
-50.0,50,6479.322895
-15.0,50,6479.494803
-50.0,50,6479.646735
-12.0,50,6479.862029
-8.0,50,6480.003999
-8.0,50,6480.150692
-50.0,50,6480.292348
-50.0,50,6480.465776
-50.0,50,6480.622108
-17.0,50,6480.779982
-17.0,50,6481.00109
-23.0,50,6482.957852
-50.0,50,6484.834849
-50.0,50,6486.384246
-50.0,50,6487.929605
-39.0,50,6489.604825
-50.0,50,6491.926455
-50.0,50,6494.006987
-50.0,50,6496.540494
-28.0,50,6498.599166
-50.0,50,6500.569278
-50.0,50,6500.779155
-50.0,50,6501.005072
-39.0,50,6501.194001
-33.0,50,6501.357406
-12.0,50,6501.525688
-50.0,50,6501.704651
-16.0,50,6501.858356
-36.0,50,6502.050263
-9.0,50,6502.224504
-50.0,50,6502.379939
-50.0,50,6504.429935
-47.0,50,6506.961033
-50.0,50,6508.960699
0.0,50,6511.01093
-49.0,50,6512.930008
-36.0,50,6514.538062
-50.0,50,6516.095811
-50.0,50,6517.821998
-50.0,50,6519.914235
-50.0,50,6522.306221
-12.0,50,6522.491293
-50.0,50,6522.684078
-11.0,50,6522.860929
-50.0,50,6523.008372
-12.0,50,6523.214741
-50.0,50,6523.426922
-33.0,50,6523.646122
0.0,50,6523.83006
-50.0,50,6524.001558
-50.0,50,6524.236355
-50.0,50,6527.883858
-50.0,50,6530.49738
-50.0,50,6532.857034
-50.0,50,6536.420565
-47.0,50,6540.402768
-47.0,50,6544.870357
-49.0,50,6546.328927
-28.0,50,6547.767771
-21.0,50,6557.86829
-50.0,50,6562.9408
-7.0,50,6563.380087
-9.0,50,6563.761854
-50.0,50,6564.255678
-8.0,50,6564.646451
-50.0,50,6565.043821
-14.0,50,6565.483194
-50.0,50,6565.955128
-50.0,50,6566.997675
-14.0,50,6567.423159
-50.0,50,6567.748687
-50.0,50,6625.349889
-50.0,50,6671.966864
-50.0,50,7882.032617
-17.0,50,7883.618297
-14.0,50,7885.172787
-21.0,50,7886.730944
-22.0,50,7888.378133
-50.0,50,7889.927009
-50.0,50,7891.512069
-50.0,50,7893.093765
-10.0,50,7893.210309
-50.0,50,7893.344137
-50.0,50,7893.465707
-7.0,50,7893.576366
-50.0,50,7893.683517
-50.0,50,7893.800601
-50.0,50,7893.906379
-11.0,50,7894.016454
-50.0,50,7894.141776
-46.0,50,7894.273543
-15.0,50,7896.206665
-50.0,50,7897.81649
-16.0,50,7899.37861
-50.0,50,7900.957149
-15.0,50,7902.517431
-50.0,50,7904.087788
-50.0,50,7905.651508
-50.0,50,7907.20923
-50.0,50,7908.768192
-50.0,50,7910.36909
-50.0,50,7910.542481
-50.0,50,7910.873266
-50.0,50,7911.007842
0.0,50,7911.186448
0.0,50,7911.416363
-50.0,50,7911.523456
-50.0,50,7911.632639
-50.0,50,7911.739376
-8.0,50,7911.849592
-50.0,50,7911.952158
-50.0,50,7913.516742
-50.0,50,7915.086144
-6.0,50,7916.655104
-34.0,50,7918.122185
-50.0,50,7919.524148
-34.0,50,7920.948772
-48.0,50,7922.361046
-50.0,50,7923.782391
-50.0,50,7925.249407
-50.0,50,7927.12296
-50.0,50,7927.226578
-50.0,50,7927.344651
-50.0,50,7927.479638
-13.0,50,7927.580069
-50.0,50,7927.697766
-31.0,50,7927.810918
-50.0,50,7927.947427
-50.0,50,7928.053705
-50.0,50,7928.157349
-19.0,50,7928.244199
0.0,50,7929.655627
-27.0,50,7931.112965
-50.0,50,7932.543319
-50.0,50,7933.977486
-50.0,50,7935.419486
-8.0,50,7936.851632
-47.0,50,7938.292764
-50.0,50,7939.731507
-16.0,50,7941.668183
-14.0,50,7943.193076
-17.0,50,7943.293222
-50.0,50,7943.388197
-6.0,50,7943.487797
-48.0,50,7943.581097
-50.0,50,7943.670422
-50.0,50,7943.757341
-50.0,50,7943.850764
-50.0,50,7943.94021
-50.0,50,7944.027834
-50.0,50,7944.111436
-50.0,50,7945.534047
-50.0,50,7946.977444
-23.0,50,7948.408787
-50.0,50,7949.850288
-50.0,50,7951.308548
-50.0,50,7952.748149
-23.0,50,7954.190551
-24.0,50,7956.193429
-49.0,50,7957.778591
-50.0,50,7959.279917
-11.0,50,7959.380595
-26.0,50,7959.493269
-50.0,50,7959.597181
-12.0,50,7959.692023
-50.0,50,7959.779455
-22.0,50,7959.871109
-50.0,50,7959.958852
-50.0,50,7960.045786
-50.0,50,7960.134036
-22.0,50,7960.240145
-50.0,50,7961.681529
-50.0,50,7963.112312
-50.0,50,7964.557704
-9.0,50,7966.007518
-50.0,50,7967.443921
-50.0,50,7968.888404
-50.0,50,7970.362886
-50.0,50,7972.260197
-50.0,50,7973.697129
-7.0,50,7975.165474
-50.0,50,7975.263906
-50.0,50,7975.395056
-44.0,50,7975.501744
-50.0,50,7975.595772
-50.0,50,7975.688062
-9.0,50,7975.779156
-6.0,50,7975.868075
-50.0,50,7975.95701
-50.0,50,7976.051246
-50.0,50,7976.136589
-50.0,50,7977.548522
-50.0,50,7978.999076
-20.0,50,7980.441171
-50.0,50,7981.885735
-11.0,50,7983.32733
-50.0,50,7984.764448
-16.0,50,7986.605191
-50.0,50,7988.082766
-50.0,50,7989.532817
-23.0,50,7991.006287
-14.0,50,7991.1134
-50.0,50,7991.207515
-20.0,50,7991.307308
-50.0,50,7991.396172
-11.0,50,7991.487325
-47.0,50,7991.578752
-12.0,50,7991.681003
-10.0,50,7991.773466
-50.0,50,7991.865658
-50.0,50,7991.95189
-50.0,50,7993.368261
-50.0,50,7994.806976
-47.0,50,7996.240841
-33.0,50,7997.686991
-50.0,50,7999.130152
-20.0,50,8000.794341
-50.0,50,8002.470081
-48.0,50,8003.913758
-50.0,50,8005.352043
-10.0,50,8006.81584
-50.0,50,8006.910643
-6.0,50,8007.003869
-50.0,50,8007.093996
-50.0,50,8007.18822
-17.0,50,8007.278878
-11.0,50,8007.368055
-16.0,50,8007.456753
-11.0,50,8007.546109
-50.0,50,8007.634912
-50.0,50,8007.723219
-40.0,50,8009.150872
-50.0,50,8010.724115
-15.0,50,8012.155355
-50.0,50,8013.588891
-49.0,50,8015.034482
-50.0,50,8017.269581
-50.0,50,8018.785828
-50.0,50,8020.228793
-50.0,50,8021.689606
-50.0,50,8023.142908
-50.0,50,8023.24961
-50.0,50,8023.343706
-50.0,50,8023.437887
-50.0,50,8023.526099
-50.0,50,8023.618309
-50.0,50,8023.71301
-50.0,50,8023.811499
-50.0,50,8023.90248
-7.0,50,8023.989536
-50.0,50,8024.071484
-50.0,50,8025.482332
-50.0,50,8026.915428
-26.0,50,8028.358168
-50.0,50,8029.788967
-50.0,50,8031.782045
-15.0,50,8033.227691
-50.0,50,8034.666604
-50.0,50,8036.108492
-50.0,50,8037.560223
-50.0,50,8039.007504
-50.0,50,8039.10339
-50.0,50,8039.195083
-50.0,50,8039.288309
-10.0,50,8039.379625
-48.0,50,8039.471585
-31.0,50,8039.566895
-50.0,50,8039.660347
-17.0,50,8039.748373
-26.0,50,8039.837718
-50.0,50,8039.922218
-26.0,50,8041.349466
-50.0,50,8042.791206
-50.0,50,8044.224308
-29.0,50,8045.992478
-15.0,50,8047.58784
-43.0,50,8049.024194
-32.0,50,8050.459212
-41.0,50,8051.912138
-50.0,50,8053.33763
-13.0,50,8054.784063
0.0,50,8054.878044
-50.0,50,8054.972749
-10.0,50,8055.065732
-16.0,50,8055.164377
-11.0,50,8055.254201
-40.0,50,8055.349894
-50.0,50,8055.437107
-50.0,50,8055.524696
-6.0,50,8055.613227
-47.0,50,8055.702632
-50.0,50,8057.127432
-50.0,50,8058.561346
-13.0,50,8059.99548
-37.0,50,8061.889474
-7.0,50,8063.360883
-36.0,50,8064.80577
-50.0,50,8066.253597
-50.0,50,8067.68835
-50.0,50,8069.117955
-50.0,50,8070.58792
-50.0,50,8070.684845
-50.0,50,8070.783049
-50.0,50,8070.885421
-9.0,50,8070.979217
-50.0,50,8071.069336
-50.0,50,8071.155967
-50.0,50,8071.250037
-6.0,50,8071.338562
-50.0,50,8071.428716
-9.0,50,8071.512994
-45.0,50,8072.923639
-50.0,50,8074.354888
0.0,50,8076.1302
-22.0,50,8077.676355
-50.0,50,8079.109149
-46.0,50,8080.558706
0.0,50,8082.005861
-50.0,50,8083.445618
-50.0,50,8084.87757
-15.0,50,8086.332041
-50.0,50,8086.425992
-50.0,50,8086.523533
-42.0,50,8086.618271
-50.0,50,8086.73157
-50.0,50,8086.828693
-9.0,50,8086.920257
-5.0,50,8087.011954
-50.0,50,8087.099688
-50.0,50,8087.185732
-50.0,50,8087.272916
-50.0,50,8088.677552
-50.0,50,8090.114728
-33.0,50,8092.289171
-50.0,50,8093.789896
-10.0,50,8095.228705
-50.0,50,8096.664192
-50.0,50,8098.105301
-11.0,50,8099.543758
-26.0,50,8101.013374
-50.0,50,8102.470299
-45.0,50,8102.574032
-41.0,50,8102.680196
-8.0,50,8102.774746
-50.0,50,8102.86539
-50.0,50,8102.961411
-50.0,50,8103.049939
-8.0,50,8103.136733
-50.0,50,8103.226324
-25.0,50,8103.318503
-50.0,50,8103.405877
-15.0,50,8104.817282
-50.0,50,8106.928621
-21.0,50,8108.389967
-50.0,50,8109.821911
-50.0,50,8111.280085
-50.0,50,8112.727799
-50.0,50,8114.162405
-45.0,50,8115.601227
-50.0,50,8117.034403
-50.0,50,8118.491651
0.0,50,8118.587822
-7.0,50,8118.681189
-50.0,50,8118.77845
-50.0,50,8118.867501
0.0,50,8118.953163
-12.0,50,8119.041982
-50.0,50,8119.134819
-49.0,50,8119.229848
-50.0,50,8119.318348
-50.0,50,8119.400562
-50.0,50,8121.170966
-50.0,50,8122.738624
-50.0,50,8124.191612
-13.0,50,8125.631291
-27.0,50,8127.0685
-50.0,50,8128.50613
-48.0,50,8129.949383
-37.0,50,8131.411665
-50.0,50,8132.839931
-50.0,50,8134.301074
-50.0,50,8134.395942
-7.0,50,8134.494889
-50.0,50,8134.589064
-50.0,50,8134.67993
-50.0,50,8134.78079
-9.0,50,8134.872608
-11.0,50,8134.962483
-50.0,50,8135.057523
-18.0,50,8135.147648
-50.0,50,8135.236903
-50.0,50,8137.106085
-50.0,50,8138.578794
-19.0,50,8140.029133
-50.0,50,8141.494258
-42.0,50,8142.931543
-50.0,50,8144.373742
-50.0,50,8145.815503
-40.0,50,8147.264256
-50.0,50,8148.700568
-13.0,50,8150.159106
-9.0,50,8150.27139
-50.0,50,8150.367282
-50.0,50,8150.503877
-50.0,50,8150.595088
-50.0,50,8150.693625
-14.0,50,8151.055135
-50.0,50,8151.17338
-10.0,50,8151.283378
-45.0,50,8151.417505
-50.0,50,8151.511629
-50.0,50,8152.95319
-18.0,50,8154.395342
-47.0,50,8155.836501
-50.0,50,8157.269042
-50.0,50,8158.710068
-46.0,50,8160.148471
-36.0,50,8161.613549
-50.0,50,8163.060537
-47.0,50,8164.502723
-50.0,50,8166.581658
-7.0,50,8166.69764
-50.0,50,8166.819022
-50.0,50,8166.939312
-50.0,50,8167.055389
-50.0,50,8167.176083
-50.0,50,8167.285194
-50.0,50,8167.391215
-42.0,50,8167.489688
-50.0,50,8167.580489
-22.0,50,8167.66618
-50.0,50,8169.076769
-50.0,50,8170.540033
-50.0,50,8171.972966
-8.0,50,8173.412313
-50.0,50,8174.856457
-50.0,50,8176.298814
-50.0,50,8177.735343
-32.0,50,8179.174393
-41.0,50,8180.689414
-50.0,50,8182.575622
-7.0,50,8182.675227
-28.0,50,8182.770406
-50.0,50,8182.86359
-14.0,50,8182.95885
-8.0,50,8183.048505
-50.0,50,8183.138137
0.0,50,8183.223199
-13.0,50,8183.317516
0.0,50,8183.406616
-43.0,50,8183.491021
-50.0,50,8184.904785
-50.0,50,8186.341174
-19.0,50,8187.776518
-46.0,50,8189.213723
-32.0,50,8190.672226
-44.0,50,8192.10995
0.0,50,8193.547233
-50.0,50,8194.995735
-50.0,50,8196.855466
-50.0,50,8198.342221
-50.0,50,8198.449939
-50.0,50,8198.550908
-15.0,50,8198.642522
-50.0,50,8198.74044
0.0,50,8198.827092
-12.0,50,8198.92275
-50.0,50,8199.009742
0.0,50,8199.095316
-7.0,50,8199.191675
-13.0,50,8199.275461
-50.0,50,8200.730646
-40.0,50,8202.176613
-50.0,50,8203.610847
-50.0,50,8205.046207
-47.0,50,8206.480143
-22.0,50,8207.920767
-50.0,50,8209.355908
-50.0,50,8211.046517
-50.0,50,8212.697388
-6.0,50,8214.157164
-9.0,50,8214.260369
-10.0,50,8214.355834
-50.0,50,8214.447722
-46.0,50,8214.544839
-50.0,50,8214.63086
-50.0,50,8214.716655
-50.0,50,8214.801876
-50.0,50,8214.911083
-50.0,50,8215.007888
-16.0,50,8215.091077
-19.0,50,8216.510177
-50.0,50,8217.954668
-50.0,50,8219.384996
-38.0,50,8220.854347
-50.0,50,8222.29703
-16.0,50,8223.743916
-50.0,50,8225.174281
-50.0,50,8227.053818
-50.0,50,8228.510268
-8.0,50,8229.968287
-50.0,50,8230.063121
-50.0,50,8230.159696
-50.0,50,8230.257344
-50.0,50,8230.352057
-50.0,50,8230.439177
-50.0,50,8230.556705
-15.0,50,8230.647955
-50.0,50,8230.736685
-50.0,50,8230.834414
-50.0,50,8230.920138
-8.0,50,8232.330776
-50.0,50,8233.767743
-50.0,50,8235.205874
-26.0,50,8236.64326
-50.0,50,8238.091417
-50.0,50,8239.530068
-38.0,50,8241.719418
-16.0,50,8243.220425
-50.0,50,8244.653325
-50.0,50,8246.111349
-27.0,50,8246.21203
-16.0,50,8246.313455
-50.0,50,8246.407742
-50.0,50,8246.500305
-50.0,50,8246.5869
-50.0,50,8246.672685
-5.0,50,8246.761707
-50.0,50,8246.855499
-5.0,50,8246.943914
-50.0,50,8247.032343
-12.0,50,8248.443673
-50.0,50,8249.891082
-50.0,50,8251.346874
-17.0,50,8252.782472
-50.0,50,8254.216467
-50.0,50,8255.69194
-44.0,50,8257.584632
-50.0,50,8259.042387
-20.0,50,8260.508219
-50.0,50,8261.958859
-50.0,50,8262.071957
-50.0,50,8262.167924
-50.0,50,8262.267268
-50.0,50,8262.37141
-50.0,50,8262.458526
-7.0,50,8262.546172
-48.0,50,8262.643473
-50.0,50,8262.739335
-10.0,50,8262.836178
-22.0,50,8262.920808
-50.0,50,8264.332736
-50.0,50,8265.772501
-50.0,50,8267.214548
-18.0,50,8268.658158
-14.0,50,8270.091579
-50.0,50,8271.982918
-50.0,50,8273.452357
-48.0,50,8274.891347
-50.0,50,8276.369195
-9.0,50,8277.830783
-50.0,50,8277.9262
-50.0,50,8278.023536
-50.0,50,8278.114503
-48.0,50,8278.217927
-13.0,50,8278.310447
-50.0,50,8278.397928
-8.0,50,8278.487022
-50.0,50,8278.578154
-8.0,50,8278.667288
-50.0,50,8278.75171
-14.0,50,8280.167124
-50.0,50,8281.639554
-46.0,50,8283.080431
-19.0,50,8284.521764
-50.0,50,8286.316874
-50.0,50,8287.902054
-50.0,50,8289.342411
-50.0,50,8290.798366
-25.0,50,8292.248733
-50.0,50,8293.713501
-12.0,50,8293.811625
-6.0,50,8293.904912
-50.0,50,8293.997522
-6.0,50,8294.08735
-50.0,50,8294.187597
-50.0,50,8294.282608
-50.0,50,8294.372559
-50.0,50,8294.471677
-50.0,50,8294.564121
-50.0,50,8294.646658
-21.0,50,8296.06476
-50.0,50,8297.503645
-16.0,50,8298.945843
-50.0,50,8300.400781
-50.0,50,8302.615028
-17.0,50,8304.07957
-47.0,50,8305.530145
-50.0,50,8306.988999
-16.0,50,8308.434074
-9.0,50,8309.897179
-50.0,50,8309.994289
-8.0,50,8310.086341
-46.0,50,8310.187049
-16.0,50,8310.278475
-50.0,50,8310.377263
-50.0,50,8310.465082
-12.0,50,8310.576966
-48.0,50,8310.675299
-16.0,50,8310.764695
-50.0,50,8310.855579
-6.0,50,8312.275068
-18.0,50,8313.721478
-12.0,50,8315.170239
-50.0,50,8317.034659
-50.0,50,8318.516975
-50.0,50,8319.94832
-43.0,50,8321.412305
-50.0,50,8322.848253
-48.0,50,8324.295786
-50.0,50,8325.749886
-50.0,50,8325.852283
-9.0,50,8325.949017
-50.0,50,8326.046823
-50.0,50,8326.142494
-50.0,50,8326.235475
-8.0,50,8326.325712
-13.0,50,8326.414681
-50.0,50,8326.503792
-50.0,50,8326.600233
-18.0,50,8326.684373
-50.0,50,8328.107014
-50.0,50,8329.552486
0.0,50,8331.349654
-41.0,50,8332.923555
-12.0,50,8334.37101
-50.0,50,8335.813702
-50.0,50,8337.259543
-10.0,50,8338.701339
-50.0,50,8340.138972
-50.0,50,8341.624159
-7.0,50,8341.72813
-12.0,50,8341.821341
0.0,50,8341.911088
-46.0,50,8342.011212
-50.0,50,8342.102122
-50.0,50,8342.206264
-50.0,50,8342.304484
-50.0,50,8342.391223
-50.0,50,8342.480835
-41.0,50,8342.567593
-50.0,50,8343.989227
-49.0,50,8345.423869
-50.0,50,8347.310674
-50.0,50,8348.769876
-50.0,50,8350.215879
-50.0,50,8351.677465
-18.0,50,8353.115425
-14.0,50,8354.561679
-50.0,50,8355.99478
-50.0,50,8357.942027
-50.0,50,8358.047858
0.0,50,8358.139021
-10.0,50,8358.230981
-50.0,50,8358.331332
0.0,50,8358.418245
-11.0,50,8358.50889
-10.0,50,8358.601078
-50.0,50,8358.692064
-50.0,50,8358.78147
-50.0,50,8358.874393
-50.0,50,8360.308695
-50.0,50,8362.179805
-50.0,50,8363.637603
-13.0,50,8365.08915
-24.0,50,8366.528486
-50.0,50,8367.969932
-16.0,50,8369.402665
-47.0,50,8370.864179
-45.0,50,8372.302794
-50.0,50,8373.755288
-50.0,50,8373.864461
-17.0,50,8373.95915
-50.0,50,8374.062485
-26.0,50,8374.159341
-50.0,50,8374.249155
-8.0,50,8374.336946
-50.0,50,8374.433408
-49.0,50,8374.529785
-50.0,50,8374.615028
-50.0,50,8374.69701
-50.0,50,8376.639458
-50.0,50,8378.258579
-50.0,50,8379.701143
-50.0,50,8381.168735
-50.0,50,8382.601982
-50.0,50,8384.032326
-48.0,50,8385.472594
-10.0,50,8386.911922
-50.0,50,8388.345361
-50.0,50,8389.798075
-15.0,50,8389.911671
-39.0,50,8390.01062
-50.0,50,8390.105463
-50.0,50,8390.195295
-50.0,50,8390.297896
-12.0,50,8390.387168
-50.0,50,8390.498516
0.0,50,8390.583141
-50.0,50,8390.671754
-7.0,50,8390.765992
-50.0,50,8392.615969
-46.0,50,8394.066609
-50.0,50,8395.506422
-50.0,50,8396.940631
-50.0,50,8398.37319
-10.0,50,8399.817883
-49.0,50,8401.277087
-16.0,50,8402.71715
-50.0,50,8404.153717
-15.0,50,8405.61082
-50.0,50,8405.736022
-10.0,50,8405.849123
-12.0,50,8405.941548
-50.0,50,8406.236908
-15.0,50,8406.41589
-20.0,50,8406.545842
-11.0,50,8406.703479
-9.0,50,8406.799214
-22.0,50,8406.893245
-46.0,50,8406.98382
-50.0,50,8408.399063
-12.0,50,8409.847161
-50.0,50,8411.328132
-50.0,50,8412.763361
-50.0,50,8414.200643
-49.0,50,8415.635788
0.0,50,8417.069673
-25.0,50,8418.511689
-50.0,50,8419.947484
-50.0,50,8421.856023
-12.0,50,8421.965347
-10.0,50,8422.081434
-50.0,50,8422.209888
-9.0,50,8422.318152
-50.0,50,8422.41873
-50.0,50,8422.520373
-50.0,50,8422.618055
-50.0,50,8422.710807
-50.0,50,8422.797784
-50.0,50,8422.878727
-50.0,50,8424.291628
-16.0,50,8425.730759
-50.0,50,8427.168045
